feature_id,data_score,data_rank,cv_mean_oriented_auc,cv_sd_oriented_effect,relevance_scaled,confidence_scaled,agreement,reliability,text_score,condition,llm_runs,text_rank,data_rank_for_hybrid,data_uncertainty_rank,adaptive_text_weight,text_priority,adaptive_consensus
F000001,0.0,0.3472361809045226,0.6111111111111112,0.4811252243246882,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.3472361809045226,0.4979899497487437,0.12449748743718593,0.2772034165803894,0.35008273149667934
F000002,0.0,0.3472361809045226,0.3472222222222222,0.488288773090193,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.3472361809045226,0.514070351758794,0.1285175879396985,0.2801790990126512,0.3501746483674654
F000003,0.0,0.3472361809045226,0.4305555555555555,0.4738533919231106,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.3472361809045226,0.48391959798994977,0.12097989949748744,0.2745996944521603,0.3500023042347415
F000004,0.0,0.3472361809045226,0.6111111111111112,0.6309898162000305,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.3472361809045226,0.7530150753768844,0.1882537688442211,0.3243958801545415,0.35154047561930246
F000005,0.4510034825212683,0.9756281407035176,0.8194444444444444,0.3757708127352412,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.9756281407035176,0.3394472361809045,0.08486180904522612,0.24786504759980807,0.9242419698997499
F000006,0.0,0.3472361809045226,0.375,0.6614378277661477,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.3472361809045226,0.7871859296482412,0.1967964824120603,0.3307192053230979,0.35173579896972296
F000007,0.0,0.3472361809045226,0.4305555555555555,0.4738533919231106,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.3472361809045226,0.48391959798994977,0.12097989949748744,0.2745996944521603,0.3500023042347415
F000008,0.2974642264589466,0.9216080402010052,0.6805555555555556,0.1272937693043289,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.9216080402010052,0.04195979899497487,0.010489949748743718,0.1928149226029646,0.9158227538446001
F000009,0.0,0.3472361809045226,0.5972222222222222,0.8347210667398177,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.3472361809045226,0.9155778894472362,0.22889447236180904,0.3544781697431883,0.35246969773490566
F000010,0.0,0.3472361809045226,0.4861111111111111,0.2926570486903539,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.3472361809045226,0.2608040201005025,0.06520100502512563,0.23331210070452765,0.34872695765258455
F000011,0.5853276880479024,0.9879396984924624,0.8888888888888888,0.3849001794597506,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.9879396984924624,0.385929648241206,0.0964824120603015,0.2564666296305649,0.9283290825989243
F000012,0.0,0.3472361809045226,0.6527777777777778,0.6684005230842202,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.3472361809045226,0.7989949748743719,0.19974874371859297,0.3329044721092902,0.3518033004217065
F000013,0.0,0.3472361809045226,0.3888888888888889,0.693888666488711,0.25,1.0,1.0,1.0,0.25,real,3,0.8304020100502513,0.3472361809045226,0.828894472361809,0.20722361809045226,0.75935882300952,0.4473595521577738
F000014,0.0,0.3472361809045226,0.1944444444444444,0.3469443332443554,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.3472361809045226,0.2914572864321608,0.0728643216080402,0.23898449534102673,0.34890217418752045
F000015,0.5853276880479024,0.9879396984924624,0.8888888888888888,0.3849001794597506,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.9879396984924624,0.385929648241206,0.0964824120603015,0.2564666296305649,0.9283290825989243
F000016,0.1020902318637188,0.7766331658291458,0.7083333333333334,0.6291528696058958,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.7766331658291458,0.7339195979899498,0.18347989949748744,0.3208622572662307,0.7020425936213732
F000017,0.0,0.3472361809045226,0.6111111111111112,0.4811252243246882,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.3472361809045226,0.4979899497487437,0.12449748743718593,0.2772034165803894,0.35008273149667934
F000018,0.0,0.3472361809045226,0.2222222222222222,0.5091750772173156,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.3472361809045226,0.592462311557789,0.14811557788944724,0.29468555086992754,0.35062274311254765
F000019,0.1504840084734488,0.8301507537688442,0.6388888888888888,0.2545875386086578,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.8301507537688442,0.17336683417085427,0.04334170854271357,0.21713182747910406,0.8102113898638923
F000020,0.2974642264589466,0.9216080402010052,0.6805555555555556,0.1272937693043289,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.9216080402010052,0.04195979899497487,0.010489949748743718,0.1928149226029646,0.9158227538446001
F000021,0.0,0.3472361809045226,0.5277777777777778,0.4194352464039305,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.3472361809045226,0.43366834170854274,0.10841708542713568,0.26530068685134217,0.34971506401353497
F000022,0.0,0.3472361809045226,0.4166666666666667,0.2886751345948129,0.25,1.0,1.0,1.0,0.25,real,3,0.8304020100502513,0.3472361809045226,0.22688442211055276,0.05672110552763819,0.509403645109972,0.37464188088684625
F000023,0.1898569058357866,0.8683417085427135,0.7222222222222222,0.5091750772173156,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.8683417085427135,0.592462311557789,0.14811557788944724,0.29468555086992754,0.7945444243832226
F000024,0.0,0.3472361809045226,0.4305555555555555,0.4738533919231106,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.3472361809045226,0.48391959798994977,0.12097989949748744,0.2745996944521603,0.3500023042347415
F000025,0.0,0.3472361809045226,0.5138888888888888,0.4589642122738418,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.3472361809045226,0.47412060301507536,0.11853015075376884,0.27278638797000077,0.34994629239160624
F000026,0.5949284529178934,0.992211055276382,0.8611111111111112,0.2545875386086578,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.992211055276382,0.17336683417085427,0.04334170854271357,0.21713182747910406,0.9652477210171461
F000027,0.0521012318616071,0.742713567839196,0.6944444444444444,0.6735753140545634,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.742713567839196,0.8133165829145729,0.20332914572864322,0.3355546892755234,0.6669504715790004
F000028,0.1706553760958049,0.849748743718593,0.7777777777777777,0.769800358919501,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.849748743718593,0.8879396984924623,0.2219849246231156,0.3493637155627383,0.7432740650488625
F000029,0.0,0.3472361809045226,0.4166666666666667,0.7637626158259733,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.3472361809045226,0.8768844221105527,0.21922110552763818,0.3473179338905583,0.35224852276457663
F000030,0.0,0.3472361809045226,0.2777777777777778,0.5091750772173156,0.25,1.0,1.0,1.0,0.25,real,3,0.8304020100502513,0.3472361809045226,0.592462311557789,0.14811557788944724,0.6611919522234287,0.4188005669048761
F000031,0.3009680169468978,0.9314070351758794,0.7777777777777778,0.5091750772173156,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.9314070351758794,0.592462311557789,0.14811557788944724,0.29468555086992754,0.8482687937173304
F000032,0.0,0.3472361809045226,0.4722222222222222,0.8221471437193746,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.3472361809045226,0.9118090452261306,0.22795226130653265,0.35378074417312694,0.35244815471831514
F000033,0.0,0.3472361809045226,0.4305555555555555,0.4738533919231106,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.3472361809045226,0.48391959798994977,0.12097989949748744,0.2745996944521603,0.3500023042347415
F000034,0.125,0.7962311557788945,0.625,0.25,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.7962311557788945,0.13618090452261306,0.034045226130653264,0.2102505618544986,0.7817234413272393
F000035,0.0,0.3472361809045226,0.4444444444444444,0.5357583756107198,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.3472361809045226,0.6459798994974875,0.16149497487437187,0.3045889939647989,0.3509286539481326
F000036,0.2974642264589466,0.9216080402010052,0.6805555555555556,0.1272937693043289,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.9216080402010052,0.04195979899497487,0.010489949748743718,0.1928149226029646,0.9158227538446001
F000037,0.1564584167334001,0.8437185929648241,0.7083333333333334,0.5204164998665332,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.8437185929648241,0.6203517587939699,0.15508793969849247,0.2998465000883816,0.7702661391126486
