feature_id,data_score,data_rank,cv_mean_oriented_auc,cv_sd_oriented_effect,relevance_scaled,confidence_scaled,agreement,reliability,text_score,condition,llm_runs,text_rank,data_rank_for_hybrid,data_uncertainty_rank,adaptive_text_weight,text_priority,adaptive_consensus
F000001,0.0,0.3552763819095477,0.6666666666666666,0.6666666666666667,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.3552763819095477,0.7914572864321608,0.1978643216080402,0.3315096209691675,0.35820954647609904
F000002,0.0,0.3552763819095477,0.2638888888888888,0.4110735718596873,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.3552763819095477,0.3821608040201005,0.09554020100502512,0.2557692040605035,0.3566926813716825
F000003,0.0,0.3552763819095477,0.2638888888888888,0.4110735718596873,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.3552763819095477,0.3821608040201005,0.09554020100502512,0.2557692040605035,0.3566926813716825
F000004,0.0,0.3552763819095477,0.5555555555555556,0.5091750772173156,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.3552763819095477,0.5258793969849246,0.13146984924623115,0.2823643657988435,0.3572253068104341
F000005,0.4730936953723087,0.97964824120603,0.7916666666666667,0.2204792759220492,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.97964824120603,0.11256281407035176,0.02814070351758794,0.2058800282821141,0.9624951390116411
F000006,0.1706553760958049,0.857286432160804,0.7777777777777777,0.769800358919501,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.857286432160804,0.928894472361809,0.23222361809045225,0.3569424067574051,0.744150352895129
F000007,0.1732257047434905,0.8650753768844222,0.6805555555555556,0.3757708127352411,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.8650753768844222,0.3123115577889447,0.07807788944723618,0.24284358349536625,0.8264287833640566
F000008,0.1564584167334001,0.8407035175879397,0.7083333333333334,0.5204164998665332,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.8407035175879397,0.5768844221105528,0.1442211055276382,0.29180285851367394,0.7728326304891291
F000009,0.3631054658256801,0.9542713567839196,0.7777777777777777,0.3849001794597506,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.9542713567839196,0.35904522613065326,0.08976130653266332,0.2514916605641272,0.9018354176662206
F000010,0.0,0.3552763819095477,0.1944444444444444,0.3469443332443554,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.3552763819095477,0.2562814070351759,0.06407035175879397,0.23247519002045403,0.3562261685310977
F000011,0.3231250834000667,0.93643216080402,0.7916666666666667,0.5204164998665333,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.93643216080402,0.6005025125628141,0.15012562814070352,0.2961733920860584,0.8514112648670488
F000012,0.0,0.3552763819095477,0.3194444444444444,0.6254627916220946,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.3552763819095477,0.7464824120603015,0.18662060301507538,0.3231870091664352,0.35804286823565057
F000013,0.0596870220248513,0.7846733668341709,0.6805555555555556,0.6028481781725197,0.25,1.0,1.0,1.0,0.25,real,3,0.8304020100502513,0.7846733668341709,0.7364321608040201,0.18410804020100502,0.7209683783237797,0.7930923777177344
F000014,0.0,0.3552763819095477,0.375,0.5464532103585,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.3552763819095477,0.642462311557789,0.16061557788944725,0.3039380634327416,0.3576573666069038
F000015,0.5260506159308034,0.9871859296482411,0.8472222222222221,0.3367876570272817,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.9871859296482411,0.2379396984924623,0.059484924623115575,0.22908105224615538,0.9504786495290523
F000016,0.4376389444889332,0.9701005025125627,0.8055555555555556,0.3469443332443555,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.9701005025125627,0.27889447236180903,0.06972361809045226,0.2366597434408222,0.9282663316582913
F000017,0.3519409161410501,0.9477386934673366,0.736111111111111,0.2405626121623441,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.9477386934673366,0.13442211055276382,0.033605527638190955,0.20992509658847,0.9283268572763314
F000018,0.0,0.3552763819095477,0.2638888888888888,0.4110735718596873,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.3552763819095477,0.3821608040201005,0.09554020100502512,0.2557692040605035,0.3566926813716825
F000019,0.1504840084734488,0.8311557788944723,0.6388888888888888,0.2545875386086578,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.8311557788944723,0.15100502512562813,0.037751256281407033,0.21299376909673998,0.8137503629958839
F000020,0.1666666666666666,0.8492462311557789,0.6666666666666666,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.8492462311557789,0.2020100502512563,0.05050251256281407,0.22243226181157041,0.8250481679755562
F000021,0.0,0.3552763819095477,0.6666666666666666,0.6666666666666667,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.3552763819095477,0.7914572864321608,0.1978643216080402,0.3315096209691675,0.35820954647609904
F000022,0.0,0.3552763819095477,0.4861111111111111,0.2926570486903539,0.25,1.0,1.0,1.0,0.25,real,3,0.8304020100502513,0.3552763819095477,0.18266331658291457,0.04566582914572864,0.49104299765157444,0.3769733876669781
F000023,0.0,0.3552763819095477,0.6666666666666666,0.6666666666666667,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.3552763819095477,0.7914572864321608,0.1978643216080402,0.3315096209691675,0.35820954647609904
F000024,0.0,0.3552763819095477,0.2083333333333333,0.5204164998665333,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.3552763819095477,0.6005025125628141,0.15012562814070352,0.2961733920860584,0.3575018623267089
F000025,0.0,0.3552763819095477,0.375,0.6614378277661477,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.3552763819095477,0.7658291457286432,0.1914572864321608,0.3267671270927502,0.358114567813944
F000026,0.1898569058357866,0.8753768844221106,0.7222222222222222,0.5091750772173156,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.8753768844221106,0.5258793969849246,0.13146984924623115,0.2823643657988435,0.8089482746647811
F000027,0.0,0.3552763819095477,0.3194444444444444,0.6254627916220946,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.3552763819095477,0.7464824120603015,0.18662060301507538,0.3231870091664352,0.35804286823565057
F000028,0.0,0.3552763819095477,0.6388888888888888,0.8552669065744807,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.3552763819095477,0.9580402010050251,0.23951005025125627,0.36233583116587964,0.35882690778010656
F000029,0.1178513660507478,0.8060301507537688,0.736111111111111,0.7087417123429486,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.8060301507537688,0.8869346733668342,0.22173366834170855,0.34917773541072195,0.7093698707103355
F000030,0.0,0.3552763819095477,0.3055555555555556,0.3469443332443555,0.25,1.0,1.0,1.0,0.25,real,3,0.8304020100502513,0.3552763819095477,0.27889447236180903,0.06972361809045226,0.5309982702457009,0.3884038597510163
F000031,0.5853276880479024,0.9934673366834172,0.8888888888888888,0.3849001794597506,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.9934673366834172,0.35904522613065326,0.08976130653266332,0.2514916605641272,0.9375131151991113
F000032,0.0,0.3552763819095477,0.5972222222222222,0.5023094811118091,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.3552763819095477,0.48391959798994977,0.12097989949748744,0.2745996944521603,0.35706980253023907
F000033,0.0,0.3552763819095477,0.0416666666666666,0.1443375672974064,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.3552763819095477,0.02864321608040201,0.007160804020100503,0.19035068558874776,0.3553825345319562
F000034,0.0,0.3552763819095477,0.2361111111111111,0.4110735718596873,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.3552763819095477,0.3821608040201005,0.09554020100502512,0.2557692040605035,0.3566926813716825
F000035,0.0,0.3552763819095477,0.4444444444444444,0.5091750772173156,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.3552763819095477,0.5258793969849246,0.13146984924623115,0.2823643657988435,0.3572253068104341
F000036,0.0,0.3552763819095477,0.3333333333333333,0.6666666666666666,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.3552763819095477,0.7771356783919598,0.19428391959798996,0.32885940380293427,0.3581564701648948
F000037,0.4376389444889332,0.9701005025125627,0.8055555555555556,0.3469443332443555,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.9701005025125627,0.27889447236180903,0.06972361809045226,0.2366597434408222,0.9282663316582913
F000038,0.0,0.3552763819095477,0.2638888888888888,0.7087417123429485,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.3552763819095477,0.8801507537688442,0.22003768844221105,0.3479223693846115,0.3585382471402237
F000039,0.1666666666666666,0.8492462311557789,0.6666666666666666,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.8492462311557789,0.2020100502512563,0.05050251256281407,0.22243226181157041,0.8250481679755562
F000040,1.0,0.999748743718593,1.0,0.0,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.999748743718593,0.0007537688442211055,0.00018844221105527637,0.1851897363702937,0.999630091411833
F000041,0.0,0.3552763819095477,0.4166666666666666,0.4409585518440984,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.3552763819095477,0.4248743718592965,0.10621859296482412,0.26367336052119894,0.3568509791419408
