feature_id,data_score,data_rank,cv_mean_oriented_auc,cv_sd_oriented_effect,relevance_scaled,confidence_scaled,agreement,reliability,text_score,condition,llm_runs,text_rank,data_rank_for_hybrid,data_uncertainty_rank,adaptive_text_weight,text_priority,adaptive_consensus
F000001,0.0521012318616071,0.7947236180904522,0.6944444444444444,0.6735753140545634,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.7947236180904522,0.8160804020100503,0.6120603015075377,0.33606613469356833,0.5348286659427792
F000002,0.0,0.3635678391959799,0.5416666666666666,0.3818813079129866,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.3635678391959799,0.4236180904522613,0.31771356783919597,0.2634408853311785,0.36564335496578365
F000003,0.0,0.3635678391959799,0.5416666666666666,0.3818813079129866,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.3635678391959799,0.4236180904522613,0.31771356783919597,0.2634408853311785,0.36564335496578365
F000004,0.5260506159308034,0.963819095477387,0.8472222222222221,0.3367876570272817,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.963819095477387,0.3005025125628141,0.22537688442211057,0.240658316709174,0.8300086487714957
F000005,0.4376389444889332,0.951005025125628,0.8055555555555556,0.3469443332443555,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.951005025125628,0.37613065326633166,0.2820979899497488,0.25465332314840533,0.787133026943764
F000006,0.0,0.3635678391959799,0.3472222222222222,0.5672382737961704,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.3635678391959799,0.7017587939698492,0.5263190954773869,0.31491089240170705,0.3670061046438221
F000007,0.2154167222667111,0.8768844221105527,0.6944444444444444,0.3469443332443555,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.8768844221105527,0.37613065326633166,0.2820979899497488,0.25465332314840533,0.7339216970531047
F000008,0.1898569058357866,0.864321608040201,0.7222222222222222,0.5091750772173156,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.864321608040201,0.6321608040201006,0.4741206030150754,0.3020317668745739,0.6300011994646599
F000009,0.5260506159308034,0.963819095477387,0.8472222222222221,0.3367876570272817,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.963819095477387,0.3005025125628141,0.22537688442211057,0.240658316709174,0.8300086487714957
F000010,0.01116454968463,0.7346733668341708,0.5416666666666666,0.1443375672974064,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.7346733668341708,0.06030150753768844,0.04522613065326633,0.1962090603772632,0.7181851468397262
F000011,0.3009680169468978,0.9133165829145728,0.7777777777777778,0.5091750772173156,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.9133165829145728,0.6321608040201006,0.4741206030150754,0.3020317668745739,0.6557666473068862
F000012,0.4376389444889332,0.951005025125628,0.8055555555555556,0.3469443332443555,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.951005025125628,0.37613065326633166,0.2820979899497488,0.25465332314840533,0.787133026943764
F000013,0.0,0.3635678391959799,0.4305555555555555,0.4276334532872403,0.25,1.0,1.0,1.0,0.25,real,3,0.8304020100502513,0.3635678391959799,0.5221105527638191,0.3915829145728643,0.6319818312668872,0.546372124441302
F000014,0.0,0.3635678391959799,0.25,0.8660254037844386,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.3635678391959799,0.9349246231155779,0.7011934673366834,0.3580582876695033,0.36814850003787786
F000015,0.3009680169468978,0.9133165829145728,0.7777777777777778,0.5091750772173156,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.9133165829145728,0.6321608040201006,0.4741206030150754,0.3020317668745739,0.6557666473068862
F000016,0.0,0.3635678391959799,0.6111111111111112,0.6309898162000305,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.3635678391959799,0.7751256281407035,0.5813442211055276,0.3284874434989016,0.36736556526350345
F000017,0.0669872981077807,0.8050251256281407,0.75,0.8660254037844386,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.8050251256281407,0.9349246231155779,0.7011934673366834,0.3580582876695033,0.5000588211156284
F000018,0.0,0.3635678391959799,0.3055555555555556,0.6735753140545634,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.3635678391959799,0.8160804020100503,0.6120603015075377,0.33606613469356833,0.36756622307517484
F000019,0.0,0.3635678391959799,0.4027777777777778,0.7561476438231223,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.3635678391959799,0.8826633165829145,0.6619974874371859,0.3483873197646524,0.3678924458978309
F000020,0.0,0.3635678391959799,0.2777777777777778,0.9622504486493764,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.3635678391959799,0.9577889447236181,0.7183417085427135,0.36228933612787556,0.3682605237241484
F000021,0.25,0.8977386934673367,0.75,0.5,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.8977386934673367,0.5793969849246231,0.4345477386934673,0.29226780889371484,0.6684547107396278
F000022,0.0,0.3635678391959799,0.25,0.5,0.25,1.0,1.0,1.0,0.25,real,3,0.8304020100502513,0.3635678391959799,0.5793969849246231,0.4345477386934673,0.6557672154743568,0.5664295724855433
F000023,0.25,0.8977386934673367,0.75,0.5,0.0,1.0,1.0,1.0,0.0,real,3,0.3701005025125628,0.8977386934673367,0.5793969849246231,0.4345477386934673,0.29226780889371484,0.6684547107396278
